2022-07-10 21:38:44,851 DEBUG Enable ResSFL fine-tuning: arch-res_normN4C64-alpha-2.0-ssim-0.6, using svhn as auxiliary data
2022-07-11 00:57:46,163 DEBUG epoch:34, knn_val_accu: 8.11, contrast_loss: 15.04, contrast_acc: 98.08, gan_train_loss: 0.4906, gan_eval_loss: 0.4892
2022-07-11 01:03:31,019 DEBUG epoch:35, knn_val_accu: 10.90, contrast_loss: 14.71, contrast_acc: 100.00, gan_train_loss: 0.4813, gan_eval_loss: 0.4805
2022-07-11 01:09:16,256 DEBUG epoch:36, knn_val_accu: 9.98, contrast_loss: 15.12, contrast_acc: 100.00, gan_train_loss: 0.4833, gan_eval_loss: 0.4829
2022-07-11 01:15:02,320 DEBUG epoch:37, knn_val_accu: 12.27, contrast_loss: 14.24, contrast_acc: 100.00, gan_train_loss: 0.4999, gan_eval_loss: 0.4952
2022-07-11 01:20:52,691 DEBUG epoch:38, knn_val_accu: 8.15, contrast_loss: 14.18, contrast_acc: 100.00, gan_train_loss: 0.5259, gan_eval_loss: 0.5127
2022-07-11 01:26:47,721 DEBUG epoch:39, knn_val_accu: 9.66, contrast_loss: 14.74, contrast_acc: 100.00, gan_train_loss: 0.5403, gan_eval_loss: 0.5224
2022-07-11 01:32:41,573 DEBUG epoch:40, knn_val_accu: 9.24, contrast_loss: 15.43, contrast_acc: 100.00, gan_train_loss: 0.4962, gan_eval_loss: 0.4963
2022-07-11 01:38:38,283 DEBUG epoch:41, knn_val_accu: 9.37, contrast_loss: 16.37, contrast_acc: 100.00, gan_train_loss: 0.4956, gan_eval_loss: 0.4953
2022-07-11 01:44:31,349 DEBUG epoch:42, knn_val_accu: 11.02, contrast_loss: 16.34, contrast_acc: 100.00, gan_train_loss: 0.4942, gan_eval_loss: 0.4931
2022-07-11 01:50:25,186 DEBUG epoch:43, knn_val_accu: 10.03, contrast_loss: 14.53, contrast_acc: 99.65, gan_train_loss: 0.4926, gan_eval_loss: 0.4898
2022-07-11 01:56:13,734 DEBUG epoch:44, knn_val_accu: 9.79, contrast_loss: 14.61, contrast_acc: 99.48, gan_train_loss: 0.4915, gan_eval_loss: 0.4861
2022-07-11 02:01:56,603 DEBUG epoch:45, knn_val_accu: 9.89, contrast_loss: 16.07, contrast_acc: 99.65, gan_train_loss: 0.4902, gan_eval_loss: 0.4819
2022-07-11 02:07:39,502 DEBUG epoch:46, knn_val_accu: 9.47, contrast_loss: 15.78, contrast_acc: 100.00, gan_train_loss: 0.4888, gan_eval_loss: 0.4761
2022-07-11 02:13:23,006 DEBUG epoch:47, knn_val_accu: 10.00, contrast_loss: 16.47, contrast_acc: 98.43, gan_train_loss: 0.4863, gan_eval_loss: 0.4705
2022-07-11 02:19:06,977 DEBUG epoch:48, knn_val_accu: 10.00, contrast_loss: 16.49, contrast_acc: 100.00, gan_train_loss: 0.4851, gan_eval_loss: 0.4669
2022-07-11 02:24:48,303 DEBUG epoch:49, knn_val_accu: 10.51, contrast_loss: 15.69, contrast_acc: 100.00, gan_train_loss: 0.4838, gan_eval_loss: 0.4652
2022-07-11 02:30:24,598 DEBUG epoch:50, knn_val_accu: 10.10, contrast_loss: 14.90, contrast_acc: 100.00, gan_train_loss: 0.4820, gan_eval_loss: 0.4641
2022-07-11 02:36:00,371 DEBUG epoch:51, knn_val_accu: 10.00, contrast_loss: 14.91, contrast_acc: 100.00, gan_train_loss: 0.4814, gan_eval_loss: 0.4634
2022-07-11 02:41:44,438 DEBUG epoch:52, knn_val_accu: 10.00, contrast_loss: 14.62, contrast_acc: 100.00, gan_train_loss: 0.4806, gan_eval_loss: 0.4615
2022-07-11 02:47:20,662 DEBUG epoch:53, knn_val_accu: 10.00, contrast_loss: 15.14, contrast_acc: 98.43, gan_train_loss: 0.4799, gan_eval_loss: 0.4628
2022-07-11 02:52:55,144 DEBUG epoch:54, knn_val_accu: 10.01, contrast_loss: 15.17, contrast_acc: 100.00, gan_train_loss: 0.4793, gan_eval_loss: 0.4661
2022-07-11 02:58:32,868 DEBUG epoch:55, knn_val_accu: 10.00, contrast_loss: 16.41, contrast_acc: 100.00, gan_train_loss: 0.4790, gan_eval_loss: 0.4612
2022-07-11 03:04:10,354 DEBUG epoch:56, knn_val_accu: 10.00, contrast_loss: 15.98, contrast_acc: 97.91, gan_train_loss: 0.4792, gan_eval_loss: 0.4661
2022-07-11 03:09:46,649 DEBUG epoch:57, knn_val_accu: 10.00, contrast_loss: 15.40, contrast_acc: 100.00, gan_train_loss: 0.4791, gan_eval_loss: 0.4465
2022-07-11 03:15:29,453 DEBUG epoch:58, knn_val_accu: 10.00, contrast_loss: 14.76, contrast_acc: 100.00, gan_train_loss: 0.4795, gan_eval_loss: 0.4575
2022-07-11 03:21:12,993 DEBUG epoch:59, knn_val_accu: 10.00, contrast_loss: 15.68, contrast_acc: 100.00, gan_train_loss: 0.4792, gan_eval_loss: 0.4788
2022-07-11 03:26:54,863 DEBUG epoch:60, knn_val_accu: 10.00, contrast_loss: 15.95, contrast_acc: 100.00, gan_train_loss: 0.4790, gan_eval_loss: 0.4790
2022-07-11 03:32:37,138 DEBUG epoch:61, knn_val_accu: 10.00, contrast_loss: 16.21, contrast_acc: 100.00, gan_train_loss: 0.4787, gan_eval_loss: 0.4787
2022-07-11 03:38:19,331 DEBUG epoch:62, knn_val_accu: 10.00, contrast_loss: 17.10, contrast_acc: 100.00, gan_train_loss: 0.4796, gan_eval_loss: 0.4796
2022-07-11 03:44:01,914 DEBUG epoch:63, knn_val_accu: 10.00, contrast_loss: 15.29, contrast_acc: 100.00, gan_train_loss: 0.4784, gan_eval_loss: 0.4784
2022-07-11 03:49:44,829 DEBUG epoch:64, knn_val_accu: 10.00, contrast_loss: 15.38, contrast_acc: 100.00, gan_train_loss: 0.4792, gan_eval_loss: 0.4792
2022-07-11 03:55:27,812 DEBUG epoch:65, knn_val_accu: 10.00, contrast_loss: 15.24, contrast_acc: 100.00, gan_train_loss: 0.4789, gan_eval_loss: 0.4789
2022-07-11 04:01:09,886 DEBUG epoch:66, knn_val_accu: 10.00, contrast_loss: 15.23, contrast_acc: 100.00, gan_train_loss: 0.4793, gan_eval_loss: 0.4793
2022-07-11 04:06:52,000 DEBUG epoch:67, knn_val_accu: 10.00, contrast_loss: 15.71, contrast_acc: 100.00, gan_train_loss: 0.4792, gan_eval_loss: 0.4791
2022-07-11 04:12:34,897 DEBUG epoch:68, knn_val_accu: 10.00, contrast_loss: 16.10, contrast_acc: 100.00, gan_train_loss: 0.4793, gan_eval_loss: 0.4793
